student_id,reference_dt,status
bdce4387940550d57a5b32d3f21834b0,"September 16, 2024",present
c757710680472819c4cc751087324827,"September 16, 2024",present
8c16facb4778292f22b8726cf66d850c,"September 16, 2024",tardy
965afa3e89951689c3c493623314f6cd,"September 16, 2024",tardy
1839ab8edca06b0e5be07ad742a71c20,"September 16, 2024",tardy
e0dc6837e32e683d09061eb7af3a954c,"September 16, 2024",present
02f641a41221483b6a460d7e5460f533,"September 16, 2024",present
4ee92be91e3ecdee591b14d1e0bdcfd8,"September 16, 2024",present
9c689fb01f6b6779b1c09946c7fe35a5,"September 16, 2024",present
49eced408002c0259c3705271676dcc9,"September 16, 2024",tardy
441301ea17d71da718838fc67f752cd0,"September 16, 2024",absent
3f7b4b82a760c3cd6cb746651915ca9c,"September 16, 2024",present
3338077fa277beeb8b5cb9df74f1a13f,"September 16, 2024",present
9479e6ef0472cef84a297673ff9aa8ef,"September 13, 2024",present
22324edbd553d34c2d2acb52cf4a6611,"September 13, 2024",present
7d03dc839b060fdc63d3d9dcd0bc221e,"September 13, 2024",present
e455409ebb718425f6e3fd06e0f98f7b,"September 13, 2024",tardy
71fe1aacf6163bda13ab740f248dc64f,"September 13, 2024",present
593dbdfa997982e8db761b2b923ca054,"September 13, 2024",present
39e08965549ffb87b5d2b0f70c6aaf1c,"September 13, 2024",present
aae67db5d874761982b9ca06234dcd32,"September 13, 2024",present
85eac196dac8b02343f917ef85761fc0,"September 13, 2024",present
120bf71dcc35cf4f53d9bb27eb37139f,"September 13, 2024",tardy
1927ad5e96eb871198ba48f6fe91fd8e,"September 13, 2024",tardy
9cd92102d3f389828d9ba17d5a844611,"September 13, 2024",present
0238adc099296903e76795467af9315f,"September 13, 2024",present
bd5456c0c3b821f3cd9ee36ec51c3035,"September 13, 2024",present
f86b634cb309878e038467a97ede59c0,"September 13, 2024",absent
da9dab5972874f9b423fbd683653b946,"September 13, 2024",absent
a9900ae02aac9800568c4839b41dcdb0,"September 13, 2024",present
b6ccdb805f6e189115d9a4b66a8a4aed,"September 13, 2024",absent
f30b64a91d50bfbce8a8e4d80a419746,"September 13, 2024",present
30a922fee1fdea522eabbff51889885c,"September 13, 2024",present
571cf74e9264489d48488f7f034d144a,"September 13, 2024",present
98c7473048bff3b7e3bd382a7b9acae8,"September 13, 2024",present
be7da409aef634cf64e78956fc36f715,"September 13, 2024",present
bc9d8d146eb6314ec250fbfa11bcb78f,"September 13, 2024",present
4c99c5fdf51693e5079c80aaef077ada,"September 13, 2024",present
e7dc8a5548cf3b4c0fcc6742258badae,"September 13, 2024",present
e5d180942e8bc59bb46061f6d3b00885,"September 13, 2024",present
033dd2229a47b28eab52b654c291c576,"September 13, 2024",absent
e22e07eefed19cf673ca60647f00bf2c,"September 16, 2024",present
63383875d8556046414813c89ef5f064,"September 16, 2024",present
8c4aaec5c8e95fe37554475f8fc125e8,"September 16, 2024",present
103de076553700a42e6957f6ddb7ad65,"September 16, 2024",present
b11384c1ec5ff96572b6a2d6eb838e61,"September 16, 2024",present
c54f0a25be1a3009107e0e04dcc87986,"September 16, 2024",tardy
ac83af886e647d5b4b38c22f7891de98,"September 16, 2024",present
bd5456c0c3b821f3cd9ee36ec51c3035,"September 16, 2024",present
bcb2705d37f044fffb92ac80d3e96dea,"September 16, 2024",present
ea1e7fde6b41f86b4960d3d3e1f009e6,"September 16, 2024",present
3941db1a446ecba978bdf7bb34ef8805,"September 16, 2024",tardy
c46f4278b3e0f1cd794c854f34d6b138,"September 16, 2024",present
36c9d83d6e6b0107974280da13bd7ca2,"September 16, 2024",tardy
58a8cbbe66cd9043bc2e80dff6734ffd,"September 16, 2024",present
416592d552a404dc90e0fbc4f06313e9,"September 16, 2024",present
c696ca47a7d2150e7cc3eb91a044e7c6,"September 24, 2024",present
80aeece7b079c7d4a5c4d60a011babe4,"September 16, 2024",present
ce0c418510ef1d3110d98f55dc30ae7a,"September 16, 2024",tardy
75f31ffe5588dd45f8c362923f85e99e,"September 16, 2024",present
6b61b59b4013966d6d7cbdcc370aae0a,"September 24, 2024",absentExcused
ef1e99bc1e9b348767ddde419f6e1fcf,"September 16, 2024",present
9c1fdafe1bf9a952c85f38922350798c,"September 16, 2024",tardy
9eb454583f8e4838c1d231fbd0f17327,"September 24, 2024",tardy
414406bef6b8deeed7e521dac385e4eb,"September 24, 2024",tardy
d564d24aba7681854e3f8f211c69e975,"September 24, 2024",absent
0238adc099296903e76795467af9315f,"September 24, 2024",present
7c18a1710badef91679c83995dc31c7a,"September 24, 2024",present
190bc038e120af25370e259ee6b41814,"September 24, 2024",present
fc9cf13ed06084bcdd7b0b5ffa696521,"September 24, 2024",present
a086994abac25462f6df979474dd829b,"September 24, 2024",present
ac83af886e647d5b4b38c22f7891de98,"September 24, 2024",present
cf3ebb79c492594c9f06a1844832ac48,"September 24, 2024",present
51ffac9e98c61e7dc6fa8fb53027ed18,"September 24, 2024",tardy
c063da7ab3f94d33962876ebe0a29277,"September 13, 2024",present
da9dab5972874f9b423fbd683653b946,"September 13, 2024",absent
72e3b9041aa1f9ce4ade1cdfd37d1e42,"September 13, 2024",absent
aeac0ba386ab4114c95146bc76f3d7b0,"September 13, 2024",present
8ddf45a36b42a2708dfb9c96d2c097ca,"September 24, 2024",present
66985c7a339ec55e9a661fe9b20fb77a,"September 13, 2024",present
78cb0ce5c65ea69d9ddd1dc65476e921,"September 13, 2024",tardy
17993c7f09fcefafa1595626b3a477c5,"September 13, 2024",tardy
203ff781b7b1804d8368264abe224d97,"September 24, 2024",present
5106fa78d632a40aae716ba4f0666b99,"September 13, 2024",absent
7892ca20ef2ea02508ab40dc504db92c,"September 13, 2024",tardy
53cff01822f5ffc95bfb4791baaa84e3,"September 13, 2024",absent
5883d9525edd7f97c897148d202113de,"September 24, 2024",tardy
f507af749fea1031b7e914d5d462259b,"September 13, 2024",present
203ff781b7b1804d8368264abe224d97,"September 13, 2024",present
b8046a18531e18cf3d12509d2a8c68a2,"September 13, 2024",present
3aeddfce4f308416a510b1ebd7720039,"September 24, 2024",tardy
d811d677903ab2c68da1ecc416965cb0,"September 13, 2024",present
e90184ca32ec2e707d0c1c91b765deec,"September 13, 2024",absent
b0f855b6f0568e78c2f7af215a2d9ffc,"September 13, 2024",present
909f10ee893edbe211cfeb7161e58db0,"September 24, 2024",present
dfa965b27c33e240be3a2bc1b91ab82b,"September 13, 2024",present
560ed7b1158f00821d14375518eba68c,"September 13, 2024",present
5883d9525edd7f97c897148d202113de,"September 13, 2024",present
fa7d4cbc9702d01ea8c972ce239756cb,"September 13, 2024",present
94faa8b26e7bbc42e2f1fd35f79d1417,"September 13, 2024",present
5ec7eb2854e318209683b5d6f10ffb65,"September 24, 2024",present
d3d00a8dbada299cf8af5aeebef4fde2,"September 13, 2024",absent
736e64b50ca06ec6cdee5fdef7450172,"September 13, 2024",present
7885850cea69cbb1bdf2cc189f38b1f9,"September 24, 2024",present
0c1c795dd6618e7f54142f53526bb13e,"September 13, 2024",present
a2d89fb617eb19ac752e6fd5939c6d3d,"September 13, 2024",absent
26ba3842646774e0c3a683dfcf946810,"September 13, 2024",present
db5f481fda30741a3eb47f7c2de3c92d,"September 24, 2024",tardy
7046965209866dce6fb5358ec4742075,"September 13, 2024",present
dd8fe9de9e404643e4d4d3d675a3ad87,"September 13, 2024",present
fc8af0d7054787fc7091924b55b497bd,"September 27, 2024",present
fc648ac81e72c10e5bc59ce0714d573b,"September 27, 2024",absent
64bee25c31cd3609e12df08799e2c4f8,"September 27, 2024",absent
9be75728c6cbb42a900b5070663a8d6d,"September 27, 2024",present
766242fa7f0e0726aa36027db8bddc31,"September 27, 2024",tardy
a06a4de9baccb4fb6c862b79d9c00b14,"September 27, 2024",present
dc7c363863715680a1a15b7b065e3128,"September 16, 2024",present
d72f0816ad118f38a4a04f7f93cc68a2,"September 16, 2024",absent
c4c536f40afd9c42f68df8e73a0e88e1,"September 16, 2024",present
aca1aa8faa3c6fe1be69fcd9ea3c709c,"September 27, 2024",present
312eec061cd98b175c9ed931987d9f98,"September 16, 2024",present
83182dcb8009bb687a2489c76301638f,"September 16, 2024",present
effc09e997c03827c5b2d64c7137d760,"September 16, 2024",present
d2c88409dfcf5445022afe8e57f365fe,"September 16, 2024",present
dd383b7cc2e9a7fc2827d873b9995d1c,"September 16, 2024",absentExcused
0bb296de738df216e121caa6c1af9a28,"September 16, 2024",present
ac83af886e647d5b4b38c22f7891de98,"September 27, 2024",absentExcused
f320f6b8d05d2c14512dceac4ea3045b,"September 16, 2024",tardy
98701f3925055d310e937f7543818668,"September 16, 2024",tardy
315e698e6dc5d4ffe9ea5360fe105462,"September 16, 2024",present
eef7681123d24ca9d5bd69f8c1ebc7d2,"September 16, 2024",tardy
1010045cbc17170c021ae7417b8322b5,"September 27, 2024",present
fc7831dc60b3e9ac57ecff514dc35101,"September 16, 2024",present
9d3f9bc02f3f498e22155f96eeb8b36d,"September 16, 2024",present
49c2cc5f61225083e26022d91e075146,"September 16, 2024",present
23c101cba1965c774f96eda3ff90125f,"September 16, 2024",present
388e4bc459cda10503c9e41aa5c63042,"September 16, 2024",present
98b20ef3d294fcbe0b76ac9965d4ea59,"September 27, 2024",present
9efa9d931b8316738176b0727b14bdae,"September 16, 2024",tardy
6a29897fdc5d35072298c2dc7e7d58a6,"September 16, 2024",present
11d306cbac24a748fabe742f4c2fdf56,"September 16, 2024",present
94faa8b26e7bbc42e2f1fd35f79d1417,"September 16, 2024",tardy
2df103457a5f5f2c3d62b2c3ff3ea1b1,"September 16, 2024",present
6b1896ebf56818500da74f5611b4b83a,"September 27, 2024",tardy
3b9b4addfef48ddef34ae250353b9cc1,"September 16, 2024",present
0bb296de738df216e121caa6c1af9a28,"September 13, 2024",present
24e1406fd3bebc80d4eb8aac5396cf88,"September 13, 2024",present
2695057d9ff7ab282e89397884fc1335,"September 13, 2024",present
c3683c02a84a1fa38505cfe4a2df732f,"September 13, 2024",tardy
0fc3b1fcb71650d1c0a85f289b728f29,"September 13, 2024",present
38e9b3b545b37463b8be7dd931c60fbd,"September 27, 2024",absent
6ba999cbd5a66bf246c52adf216f0e29,"September 13, 2024",present
af3ff20b337d665b0e990ae03658b7c0,"September 13, 2024",present
dcca42f759f870ffcd57b6bc895c8450,"September 13, 2024",present
88baaee08a23683546b17b1247db7d2d,"September 13, 2024",present
ca8ad3b8545eeb0eff0f693e53c4a968,"September 13, 2024",present
de2444ebf4985034ce848abdc96da172,"September 13, 2024",present
7f3604944a2ef7efad47d2f77b0c29a7,"September 27, 2024",tardy
3941db1a446ecba978bdf7bb34ef8805,"September 13, 2024",absent
816bcbbf4b923ef8a2e710184297fac0,"September 13, 2024",present
7b9c604b70a66d81ef37c392b6d2a319,"September 13, 2024",tardy
dceb04cdd06e2d19074d26067f4ab325,"September 13, 2024",present
202941bebc590d6f21c5be1cb16895e6,"September 13, 2024",tardy
a36318b8f076797aee0949bade2ee234,"September 13, 2024",present
64fef2fae0047b95c011a7071023cc3d,"September 27, 2024",absent
d679586e1d6c08a48754e68ad2f684bd,"September 13, 2024",present
f10e3251cb6172d378db52ecd27ac00a,"September 13, 2024",present
da9dab5972874f9b423fbd683653b946,"September 13, 2024",tardy
19dce84583cfe540976e3818fcf7f559,"September 13, 2024",present
a6b21c1f07bb73e818a8096f2e3255e4,"September 13, 2024",present
94e1193abd300eb7ed5994abb0c143b7,"September 13, 2024",present
48a6c050ec9fe31d6a225ba63eb2cb8b,"September 27, 2024",present
da9dab5972874f9b423fbd683653b946,"September 13, 2024",absent
796f9ecee8bb70a939917a3708a9c61b,"September 27, 2024",present
cdbdb1c503ff4e1cbddd3682f3622715,"September 27, 2024",present
2baad0adc370a3210fc8eb9fc0394340,"September 27, 2024",present
007fe616a5b3c3dcc97a16144b06cc44,"September 27, 2024",tardy
dc901022ee6c76feb3a3f11d22a17a3c,"September 27, 2024",present
86762a5dff04af8497fa4b18af0e0664,"September 27, 2024",present
2695057d9ff7ab282e89397884fc1335,"September 27, 2024",present
a7c05ea5f3402a2e93378ad44b326911,"September 27, 2024",present
d02c21726f6a1e330e602f8e889b8f49,"September 27, 2024",present
3122978af90ad99559a68f790af0ddce,"September 27, 2024",present
7559f24a2f0223741cbb7cad7120ba98,"September 26, 2024",present
f10e3251cb6172d378db52ecd27ac00a,"September 26, 2024",present
002c7b33148d1c78dae3a229fe547b36,"September 27, 2024",present
58a8cbbe66cd9043bc2e80dff6734ffd,"September 26, 2024",present
34dab8d4412c346b4239d7f45017e1b5,"September 27, 2024",present
193dacb1d7d9e2e4840e5b194d596813,"September 26, 2024",present
b9bf4be703d5a63bf798c6f50cd3cdbb,"September 26, 2024",present
6a29897fdc5d35072298c2dc7e7d58a6,"September 26, 2024",tardy
a99e855bc6e6bd767d840eaba1f21657,"September 26, 2024",present
7559f24a2f0223741cbb7cad7120ba98,"September 13, 2024",present
d2f6f609cd8310a5d1e5edbca73fefa6,"September 13, 2024",present
b7288bf059ee3256fd5aaa39384ab0b5,"September 13, 2024",present
3ba9a51fdbb5441619996f1be20efab3,"September 26, 2024",present
75f31ffe5588dd45f8c362923f85e99e,"September 13, 2024",tardy
380c88d9d881b3e4d9ab1a8109b352d4,"September 13, 2024",present
92ff9ed5528f8cf5ffae652b2ef06468,"September 13, 2024",present
38cadad7f3f5877e8cdd32e55b67a175,"September 13, 2024",present
29980e5f3700d820aa57e6e4327409e6,"September 16, 2024",present
6f8e9a9bfa3f2a7a6adc9fc55571c211,"September 13, 2024",tardy
05503029248408885a54d17ba248b9f1,"September 16, 2024",present
c54f0a25be1a3009107e0e04dcc87986,"September 26, 2024",present
100d6663a94f2a1f99df8060301fe77d,"September 13, 2024",present
0fc3b1fcb71650d1c0a85f289b728f29,"September 16, 2024",present
8d294ea36963516a2320850587b12981,"September 13, 2024",present
34d8642bb25fc28ff91ce1a0b7c047b6,"September 16, 2024",present
a07fd6656cb3d01bcd1d2363e5e6c9f0,"September 13, 2024",present
416592d552a404dc90e0fbc4f06313e9,"September 13, 2024",absent
08b1ceedc1810848ab74f943bf3d6ab5,"September 16, 2024",present
9598335f4f41898791d9b47215bde5eb,"September 26, 2024",present
29932232996cbdcc1344a0bb5698f7e4,"September 13, 2024",present
8fc58c39d8b079e18a1382572831bd7a,"September 16, 2024",present
fc9e25f80dfd5bf19294590b97fdcf65,"September 13, 2024",tardy
b6ccdb805f6e189115d9a4b66a8a4aed,"September 16, 2024",absent
46865720e612794986eed1eff3dd6781,"September 13, 2024",present
924a24cc68d3a1eb94afe2649c2b6285,"September 16, 2024",present
08a024592eae8e4b6ad4ce7422055a11,"September 13, 2024",tardy
c4ca78dcd5b2af7e3f5bd58289fe6f8d,"September 13, 2024",present
d7a97f10ffdd5860e03746d72153caf1,"September 16, 2024",present
002c7b33148d1c78dae3a229fe547b36,"September 26, 2024",present
8c4aaec5c8e95fe37554475f8fc125e8,"September 13, 2024",present
f10e3251cb6172d378db52ecd27ac00a,"September 16, 2024",present
55ce78866f661524c57bd0a1687a4c34,"September 13, 2024",present
4a6789d620bc4392d1ca8e8675758357,"September 16, 2024",tardy
776274f58ccba4787901870beddfff2f,"September 13, 2024",present
3ccdea4d2a29cd279e998ecc1e29c170,"September 16, 2024",present
792ae3fde1824b0a10703bf3a3b4e69f,"September 13, 2024",present
4c8c48b3d3dd154a89165b7b73264fab,"September 13, 2024",present
2116137a23f5680ca754e5b41f98083f,"September 16, 2024",present
dfa965b27c33e240be3a2bc1b91ab82b,"September 26, 2024",absent
dc901022ee6c76feb3a3f11d22a17a3c,"September 13, 2024",present
abc07c499ea7c06584a36c5e73237b69,"September 16, 2024",present
0152dd3a168babddfcce36dd1e356356,"September 13, 2024",absent
f260150f7763cfa4a37239e805aa730e,"September 16, 2024",present
9b7787f5e6b893967bc76b540abb3ed7,"September 13, 2024",present
095eb3a658109f110ce3f0cd10185cfc,"September 16, 2024",present
60fb922989c0b91bc6854e1f85b06406,"September 13, 2024",present
af21b5d2c4b5078aa0dfa02308e3b9b6,"September 26, 2024",present
c4f5d6a29254e4160a299bb986e613de,"September 13, 2024",present
e30daffa402a24e5e97dd1de461ae72a,"September 16, 2024",present
9d0a387f614e480b7a8249ccd731403b,"September 13, 2024",present
6ca7be93a5845a1725feb3cea16fd439,"September 16, 2024",present
c465e9d3ae0274b3d64dcd496b52030d,"September 13, 2024",absent
8378df978a17c824ac26facb844ab0d4,"September 16, 2024",present
a07fd6656cb3d01bcd1d2363e5e6c9f0,"September 16, 2024",present
c696ca47a7d2150e7cc3eb91a044e7c6,"September 26, 2024",present
19dce84583cfe540976e3818fcf7f559,"September 16, 2024",present
d450b5b27edc0cf6876f2012cc7c9ad8,"September 26, 2024",tardy
01b98f6bc13c878e4303cd65fe38e641,"September 26, 2024",present
992d18c11a46598a4588a237b04f5592,"September 26, 2024",present
380c88d9d881b3e4d9ab1a8109b352d4,"September 26, 2024",present
9c689fb01f6b6779b1c09946c7fe35a5,"September 26, 2024",present
05503029248408885a54d17ba248b9f1,"September 26, 2024",present
9bc791e639896f5bd2a3217508f0736e,"September 26, 2024",present
9b27b9aa415e09dc87f1bb3c3db62266,"September 26, 2024",present
f5cbc355470da52b1e4506367b133e07,"September 26, 2024",tardy
540c58fbb7a694e8ff7f7efb2abd60b9,"September 26, 2024",tardy
e12ddb42526205781d1808831d334319,"September 26, 2024",present
d1d22aae36addb4001fc215c17651aca,"September 26, 2024",present
1e05001561aa14ac8bc1deb6d713e3b3,"September 26, 2024",present
97d6692c5568b2f820e50a4099650362,"September 24, 2024",present
0fce5c55c4ae684d12a07bc62c349232,"September 24, 2024",present
52a84b4570badfc5d57e799c87db6eda,"September 13, 2024",present
4fc166cf501895c7893266b070e50b3f,"September 13, 2024",present
bf6b0928b5ccd632248b4e3522a2459d,"September 13, 2024",present
76bd32e3e1b7249d1346a315d6648f5b,"September 24, 2024",present
c203fe558e88ec9d0baf87e791f69f1c,"September 13, 2024",present
14e612e12fbf2f5d2f5d8daa2d7a720b,"September 13, 2024",present
4a67819be5885edd48e953dc838fadf2,"September 13, 2024",present
9acccb98b8b1f8d586ec6fae2c57711b,"September 13, 2024",present
3273ebc4923c0b12436331166a6b2991,"September 24, 2024",tardy
1ecf19e4602df1daca74f41001eb5d3b,"September 13, 2024",tardy
3273ebc4923c0b12436331166a6b2991,"September 13, 2024",present
cb4c8fa2f2e5337e521cb82aca72e066,"September 13, 2024",present
9e49ac1185a01711ebf3d112c2cbf73f,"September 24, 2024",tardy
1839ab8edca06b0e5be07ad742a71c20,"September 13, 2024",present
33abf2abe78f9acfe5ac35366a6ddfbf,"September 13, 2024",present
9f630efc388be1d53822e5219eb39d47,"September 13, 2024",present
7d45b6fa90d3277946ef49ce9acb1f60,"September 24, 2024",tardy
e12ddb42526205781d1808831d334319,"September 13, 2024",present
5016445d0aed5d8d9b03e5bb86ebe244,"September 13, 2024",present
f320f6b8d05d2c14512dceac4ea3045b,"September 13, 2024",tardy
b9d2420d0b2c72d3b6bf2089e9cfc55c,"September 24, 2024",present
9eb454583f8e4838c1d231fbd0f17327,"September 13, 2024",tardy
28272a620921f65080e07b8e42db24ca,"September 13, 2024",present
23606240aac9b0db98e53def288aaaa1,"September 13, 2024",present
66ce2638b8e9d1df52148bb722c649e3,"September 13, 2024",tardy
8763cc5529f932ae063368605b6b45a6,"September 24, 2024",present
e0b17a8224bd1e415941cadcd856531b,"September 13, 2024",tardy
99d5b6118afa130e93f97252568c8096,"September 13, 2024",present
fa8b968989df7b585021573b13436694,"September 24, 2024",disciplinary
0b03616b385604aec37292e2caa6095f,"September 13, 2024",tardy
db4670fe863e687af2925ff1632cee27,"September 24, 2024",present
da9dab5972874f9b423fbd683653b946,"September 24, 2024",absent
94e1193abd300eb7ed5994abb0c143b7,"September 16, 2024",present
e8ed0f10cf6210c3e1c83c5db5657a4a,"September 24, 2024",present
571cf74e9264489d48488f7f034d144a,"September 16, 2024",present
e6295a2e8f316c67485ff264272cb5e4,"September 16, 2024",tardy
b5c24778a48dfa4fd2400b4135ae591d,"September 16, 2024",absent
456a758e6ef0ece00f23d1973f39507c,"September 24, 2024",present
61466a44f352e0f8ce10f4ee84559504,"September 16, 2024",present
45d7c8f087f878ae6ab431cdb25af9c7,"September 16, 2024",tardy
d10b5f08220fb7a9991af44902bce785,"September 16, 2024",present
73e20713e517258ba03f2f5f26d8ea2a,"September 24, 2024",present
760e9fd655de0bdeeea98b99a2979a03,"September 16, 2024",absent
e8ed0f10cf6210c3e1c83c5db5657a4a,"September 16, 2024",present
cdbdb1c503ff4e1cbddd3682f3622715,"September 16, 2024",present
aa26c4bb7f0fd1809993414729d074a7,"September 16, 2024",present
420caf9e3799ea81d4289fbd3f54af87,"September 16, 2024",present
05f49a44d10b4afb3a3ba8eecddfc29d,"September 16, 2024",present
51ffac9e98c61e7dc6fa8fb53027ed18,"September 16, 2024",present
a4d5cff8c459ad3a3a0ad861ab7b1d5e,"September 16, 2024",absent
c696ca47a7d2150e7cc3eb91a044e7c6,"September 16, 2024",present
55098fd6cdfff5994bf4a1f12fa62ffa,"September 16, 2024",present
7c5df1bfe6edd9a77c50c7c3830b4645,"September 16, 2024",present
da9dab5972874f9b423fbd683653b946,"September 16, 2024",absent
f0540f72d3e84aed440fb2b34ba35ea1,"September 16, 2024",present
26ba3842646774e0c3a683dfcf946810,"September 16, 2024",present
b9a70634ad4cd926524a145992b6cc74,"September 16, 2024",present
2a4f20a958315f31bbaaef5a13cfcdf2,"September 18, 2024",present
be7da409aef634cf64e78956fc36f715,"September 16, 2024",present
d09fd194f7f9833f0ffe9f46917b0abc,"September 16, 2024",present
879beafc3cb83a6e1f09e53321bf2753,"September 16, 2024",present
77d345b4a1535eaa21b975e1397c3f2a,"September 16, 2024",present
eaac5e2368fb7ed2028bca52dac02eb3,"September 16, 2024",present
a7c05ea5f3402a2e93378ad44b326911,"September 16, 2024",present
fde5c7027da348039cf03505cfb5f392,"September 16, 2024",tardy
3adfe804908fa0fdac8610a7292ffafb,"September 16, 2024",present
51bd100c5064b3bbbbd6bb75b9bb23b3,"September 13, 2024",tardy
b63eaa4a539c919ea0cfd311f285168d,"September 13, 2024",present
da9dab5972874f9b423fbd683653b946,"September 13, 2024",absent
9c46ad5c4a7f1c56a8ae0db8a9b7c996,"September 13, 2024",present
89a5668036e3f9baa73a194b18479de3,"September 13, 2024",present
dfe6d7e492c3ec3607bb8403dd1e46ea,"September 13, 2024",present
2ffe6e603955c80e252e12cfa0bab604,"September 13, 2024",tardy
c0689b043e458c1d68bd87f2abea86ca,"September 13, 2024",present
89b6b1d1eb39a1908b921841a53671a5,"September 13, 2024",present
6b61b59b4013966d6d7cbdcc370aae0a,"September 13, 2024",tardy
ddef8f7dbba5b8be120841bfbcbaa4a9,"September 13, 2024",present
af21b5d2c4b5078aa0dfa02308e3b9b6,"September 13, 2024",present
ab66e982068cd85d66c45d110a124a18,"September 13, 2024",absent
29f1d2ca1de90cdc09d92afd0761f347,"September 13, 2024",present
e87050edd4d2b965240e5b3a6ff24dd0,"September 13, 2024",present
b800a706a6bcadce5e68e952ba024e1d,"September 13, 2024",present
058baaf315b6ef0db8f3bada4ff34a5a,"September 13, 2024",present
0d2fa1030fe6ee0d5956227f3b658849,"September 13, 2024",present
7bc1ac4296129fa13f6b98d84e263ae7,"September 13, 2024",present
5834f74e95019cae20ec67f6e212d5ed,"September 13, 2024",tardy
f015817b493e8f246e9b8815cb15159b,"September 13, 2024",present
072bb7715a9bd294930c4ac3078a93af,"September 13, 2024",present
17993c7f09fcefafa1595626b3a477c5,"September 16, 2024",tardy
497e40d606001d565c59b74ea851311b,"September 16, 2024",present
c731cd858ef46a25e5b0fe386f63a794,"September 16, 2024",present
f1488709d79271a381fe70b0f84086ea,"September 16, 2024",present
1a9e1d011411591b026598acc9083799,"September 16, 2024",present
54eef3253b9608bcbc4502213a421d98,"September 16, 2024",absentExcused
d1abf671ffdc66c968645ed87a300cc6,"September 16, 2024",present
e8293ff9496cd37de400263b1ba5baf5,"September 16, 2024",present
fa8b968989df7b585021573b13436694,"September 16, 2024",disciplinary
680fcbd56412c0312b556fa055d90386,"September 16, 2024",present
202941bebc590d6f21c5be1cb16895e6,"September 16, 2024",absent
bd45d96b1772b48f51e217c68f7643e6,"September 16, 2024",present
74411bda5e4fae368582fb034c1b28cb,"September 16, 2024",present
f7c226e29d2485e1e9b65551b5118df9,"September 16, 2024",present
7817192a54cae4cfee79e35cace40d57,"September 16, 2024",tardy
fc9e25f80dfd5bf19294590b97fdcf65,"September 16, 2024",tardy
a6b21c1f07bb73e818a8096f2e3255e4,"September 16, 2024",tardy
599c865db3db3f930ed6526ed410cd03,"September 16, 2024",tardy
b6b19d0236210afb15bca997a5475391,"September 16, 2024",tardy
17fba07e408b14d4433249a44e1b3e7f,"September 16, 2024",present
02ed5de4561b539e24e3ecdfde840f5e,"September 16, 2024",present
fe47d95162ddf91934fba58e0cc911ad,"September 16, 2024",tardy
c676b67898c3cc4abc58fc4b06e98657,"September 16, 2024",present
096557fd6bb892dc49217e6d34dc0b18,"September 16, 2024",present
072bb7715a9bd294930c4ac3078a93af,"September 16, 2024",present
29c5c6070dd1f779c4486ae1db818af1,"September 16, 2024",present
5848d63c2d5668827cf9ce58fdacef71,"September 16, 2024",present
51ffac9e98c61e7dc6fa8fb53027ed18,"September 13, 2024",present
64afe55a98646812eb9fa17bbfbdebd5,"September 13, 2024",present
5b1306074f8e1aeafd3b66089c01122a,"September 13, 2024",present
6971aff50705a4b431e116982b83ea0a,"September 13, 2024",absent
66639762ce6eb44ed16643c235134257,"September 13, 2024",present
f7c226e29d2485e1e9b65551b5118df9,"September 13, 2024",tardy
e1b42368f03d04fc0539e20d2a0d275e,"September 17, 2024",tardy
005df0cce81ace822d780f488bf18d1a,"September 13, 2024",present
ef82c3dce753fe87339311f9e2b2cd67,"September 13, 2024",tardy
9e49ac1185a01711ebf3d112c2cbf73f,"September 17, 2024",present
71043a7c1b62d54b9957eb71af62a379,"September 13, 2024",present
a67026ead97e26fddf75fdedf42545ec,"September 17, 2024",present
9c1fdafe1bf9a952c85f38922350798c,"September 13, 2024",tardy
3adfe804908fa0fdac8610a7292ffafb,"September 13, 2024",present
93ac2cdd6b3d10e2abcd9124b573eada,"September 17, 2024",tardy
7645d92c97a347328fdaaf3eda322450,"September 13, 2024",present
7885850cea69cbb1bdf2cc189f38b1f9,"September 17, 2024",absent
266ff9a31c650f16ec2f39d5ab51d4d0,"September 13, 2024",present
97a0cba9d7486e1d696688cdbb9902ad,"September 13, 2024",present
5026ebc75eb9aeb5f7030f0e14df5c5f,"September 17, 2024",tardy
7c9b5c86567a7776318df440c418b120,"September 13, 2024",absent
c4c536f40afd9c42f68df8e73a0e88e1,"September 13, 2024",present
ce15d79f49e0e87e33ef42cdd1634f0a,"September 17, 2024",present
cdcf2d5a4b9ecd336b63c75731ff470f,"September 13, 2024",present
bf4608b4abc30c9b4234f12cd8ce7a54,"September 17, 2024",present
06e7214d422d3b4bea6396904f508e3c,"September 13, 2024",tardy
85968e14692a41ddd53d277579e5f186,"September 13, 2024",tardy
f5046b513dd19047573c5ebdb14f98ba,"September 17, 2024",present
94ebc1660f4fc2279532bb0932a299f0,"September 13, 2024",present
87067f3f544b936f5c31d31881a039a6,"September 17, 2024",present
504c2d73d4acb34f063cad1bf0349c58,"September 13, 2024",present
3ce1815cd5bd3e6b1efd8b9e1a300f51,"September 13, 2024",present
64fef2fae0047b95c011a7071023cc3d,"September 17, 2024",tardy
34d8642bb25fc28ff91ce1a0b7c047b6,"September 13, 2024",tardy
6c7b4b412d77ed676b30238dc1a300c1,"September 17, 2024",present
2dff0788d2e5223904c1442d10d96631,"September 13, 2024",present
9dee9ccff18d10620f9f23653745be34,"September 17, 2024",tardy
